ts,dmg,ac,level,maxhp,hp_after,nearby
1786761465839,27,51,24,1385,1227,25
1786761513886,9,51,24,1385,1276,25
1786761711909,9,51,24,1385,1252,25
1786761713909,24,51,24,1385,1228,25
1786761715911,33,51,24,1385,1195,25
1786761722421,56,51,24,1385,1139,25
1786761724423,55,51,24,1385,1184,25
1786761726430,48,51,24,1385,1236,25
1786761726430,28,51,24,1385,1208,25
1786761742442,12,51,24,1385,1225,25
1786761744444,46,51,24,1385,1179,25
1786761759461,47,51,24,1385,1161,25
1786761761463,51,51,24,1385,1260,25
1786761771973,54,51,24,1385,1256,25
1786761774475,30,51,24,1385,1226,25
1786761797496,48,51,24,1385,1207,25
1786761803501,53,51,24,1385,1183,25
1786761805502,6,51,24,1385,1177,25
1786761822522,34,51,24,1385,1343,25
1786761866779,19,51,24,1385,1366,25
1786769959387,29,51,25,1436,1225,
1786769961022,26,51,25,1436,1349,
1786769961022,32,51,25,1436,1317,
1786769969496,23,51,25,1436,1294,
1786769969496,22,51,25,1436,1272,
1786769969496,32,51,25,1436,1240,
1786769969496,20,51,25,1436,1220,
1786769969496,25,51,25,1436,1195,
1786769969496,20,51,25,1436,1175,
1786769969496,24,51,25,1436,1151,
1786769969496,30,51,25,1436,1121,
1786769969496,30,51,25,1436,1091,
1786769976899,26,51,25,1436,1195,
1786769977901,27,51,25,1436,1168,
1786769978903,27,51,25,1436,1191,
1786769979902,28,51,25,1436,1263,
1786769980904,22,51,25,1436,1241,
1786769981905,23,51,25,1436,1218,
1786769982910,31,51,25,1436,1187,
1786769983407,28,51,25,1436,1159,
1786769984413,28,51,25,1436,1131,
1786769985409,26,51,25,1436,1105,
1786769986411,26,51,25,1436,1079,
1786769987415,23,51,25,1436,1056,
1786769988415,31,51,25,1436,1025,
1786769989415,32,51,25,1436,993,
1786769989913,26,51,25,1436,967,
1786769990918,25,51,25,1436,942,
1786769991919,28,51,25,1436,914,
1786769992918,29,51,25,1436,885,
1786769993920,29,51,25,1436,856,
1786769994921,30,51,25,1436,826,
1786769995921,30,51,25,1436,796,
1786769996922,24,51,25,1436,802,
1786769997430,28,51,25,1436,774,
1786769998423,27,51,25,1436,747,
1786770501465,22,51,25,1436,1414,
1786770503467,26,51,25,1436,1388,
1786770504974,20,51,25,1436,1368,
1786770506972,32,51,25,1436,1366,
1786770508973,21,51,25,1436,1345,
1786770510980,21,51,25,1436,1324,
1786770511474,28,51,25,1436,1296,
1786770512477,33,51,25,1436,1263,
1786770513477,30,51,25,1436,1233,
1786770514478,22,51,25,1436,1211,
1786770515481,25,51,25,1436,1186,
1786770516482,25,51,25,1436,1161,
1786770517480,25,51,25,1436,1136,
1786770518484,24,51,25,1436,1112,
1786770518983,25,51,25,1436,1087,
1786770519984,23,51,25,1436,1064,
1786770520985,22,51,25,1436,1042,
1786770522181,20,51,25,1436,1022,
1786770522986,20,51,25,1436,1002,
1786770523991,25,51,25,1436,977,
1786770524488,32,51,25,1436,945,
1786771042059,28,51,25,1436,1408,125
1786771042558,33,51,25,1436,1375,125
1786771044059,20,51,25,1436,1355,125
1786771044060,33,51,25,1436,1322,125
1786771046062,28,51,25,1436,1294,125
1786771046062,29,51,25,1436,1265,125
1786771048064,33,51,25,1436,1232,125
1786771048068,29,51,25,1436,1203,125
1786771049565,32,51,25,1436,1171,125
1786771049565,29,51,25,1436,1142,125
1786771051567,20,51,25,1436,1222,125
1786771051567,21,51,25,1436,1201,125
1786771053568,26,51,25,1436,1275,125
1786771053569,32,51,25,1436,1243,125
1786771055070,31,51,25,1436,1212,125
1786771055070,20,51,25,1436,1192,125
1786771057073,28,51,25,1436,1164,125
1786771057073,21,51,25,1436,1143,125
1786771059073,29,51,25,1436,1214,125
1786771059075,32,51,25,1436,1182,125
1786771060575,20,51,25,1436,1292,125
1786771061079,32,51,25,1436,1260,125
1786771062576,26,51,25,1436,1234,125
1786771062576,32,51,25,1436,1202,125
1786771064583,25,51,25,1436,1177,125
1786771064583,30,51,25,1436,1147,125
1786771066082,32,51,25,1436,1215,125
1786771066583,27,51,25,1436,1238,125
1786771068087,24,51,25,1436,1264,125
1786771068087,31,51,25,1436,1233,125
1786771070086,30,51,25,1436,1203,125
1786771070086,32,51,25,1436,1171,125
1786771072095,28,51,25,1436,1143,125
1786771072095,25,51,25,1436,1118,125
1786771073595,22,51,25,1436,1196,125
1786771074096,27,51,25,1436,1219,125
1786771075596,31,51,25,1436,1238,125
1786771075596,25,51,25,1436,1213,125
1786771077600,26,51,25,1436,1187,125
1786771077600,21,51,25,1436,1166,125
1786771079603,25,51,25,1436,1141,125
1786771079603,24,51,25,1436,1117,125
1786771081103,28,51,25,1436,1139,125
1786771081603,32,51,25,1436,1157,125
1786771083110,21,51,25,1436,1236,125
1786771083604,27,51,25,1436,1209,125
1786771085106,25,51,25,1436,1184,125
1786771085106,28,51,25,1436,1156,125
1786771086608,20,51,25,1436,1166,125
1786771087109,31,51,25,1436,1135,125
1786771088609,23,51,25,1436,1212,125
1786771089109,30,51,25,1436,1232,125
1786771090611,28,51,25,1436,1254,125
1786771091111,31,51,25,1436,1223,125
1786771092113,23,51,25,1436,1200,125
1786771092613,21,51,25,1436,1179,125
1786771094115,21,51,25,1436,1158,125
1786771094614,32,51,25,1436,1126,125
1786771096115,24,51,25,1436,1202,125
1786771096616,21,51,25,1436,1231,125
1786771098118,25,51,25,1436,1256,125
1786771098118,26,51,25,1436,1230,125
1786771099619,25,51,25,1436,1205,125
1786771100120,32,51,25,1436,1173,125
1786771101620,25,51,25,1436,1148,125
1786771102121,25,51,25,1436,1123,125
1786771103623,22,51,25,1436,1201,125
1786771104123,33,51,25,1436,1218,125
1786771105123,28,51,25,1436,1240,125
1786771105624,32,51,25,1436,1208,125
1786771107126,23,51,25,1436,1185,125
1786771107625,28,51,25,1436,1157,125
1786771109128,22,51,25,1436,1135,125
1786771109630,30,51,25,1436,1105,125
1786771111133,20,51,25,1436,1265,125
1786771111631,23,51,25,1436,1292,125
1786771113133,31,51,25,1436,1261,125
1786771113634,23,51,25,1436,1238,125
1786771114635,28,51,25,1436,1210,125
1786771115135,27,51,25,1436,1183,125
1786771116636,23,51,25,1436,1160,125
1786771117139,20,51,25,1436,1140,125
1786771118643,30,51,25,1436,1210,125
1786771119142,30,51,25,1436,1230,125
1786771120143,22,51,25,1436,1258,125
1786771120643,27,51,25,1436,1231,125
1786771122144,32,51,25,1436,1199,125
1786771122647,22,51,25,1436,1177,125
1786771124149,22,51,25,1436,1155,125
1786771124648,21,51,25,1436,1134,125
1786771126148,28,51,25,1436,1206,125
1786771126649,31,51,25,1436,1225,125
1786771128152,26,51,25,1436,1249,125
1786771128153,21,51,25,1436,1228,125
1786771129653,20,51,25,1436,1208,125
1786771130154,21,51,25,1436,1187,125
1786771133657,20,31,25,1436,1167,
1786771135158,21,31,25,1436,1146,
1786771137161,32,31,25,1436,1144,
1786771193718,26,31,25,1436,1410,125
1786771195721,22,31,25,1436,1388,125
1786771197225,31,31,25,1436,1357,125
1786771199231,23,31,25,1436,1334,125
1786771201236,25,31,25,1436,1309,125
1786771202795,30,31,25,1436,1279,125
1786771205318,31,31,25,1436,1248,125
1786771207321,30,31,25,1436,1218,125
1786771208831,25,31,25,1436,1193,125
1786771210842,28,31,25,1436,1165,125
1786771212839,24,31,25,1436,1171,125
1786771214843,20,31,25,1436,1151,125
1786771216856,23,31,25,1436,1128,125
1786771218356,31,31,25,1436,1147,125
1786771220367,20,31,25,1436,1277,125
1786771222367,30,31,25,1436,1247,125
1786771224373,27,31,25,1436,1220,125
1786771226375,32,31,25,1436,1188,125
1786771228379,29,31,25,1436,1159,125
1786771229880,31,31,25,1436,1128,125
1786771231892,28,31,25,1436,1200,125
1786771233899,24,31,25,1436,1276,125
1786771236413,32,31,25,1436,1274,125
1786771238408,28,31,25,1436,1246,125
1786771240910,26,31,25,1436,1220,125
1786771242916,20,31,25,1436,1200,125
1786771244921,31,31,25,1436,1169,125
1786771246429,28,31,25,1436,1141,125
1786771248430,22,31,25,1436,1269,125
1786771250446,24,31,25,1436,1295,125
1786771252465,27,31,25,1436,1268,125
1786771253963,27,31,25,1436,1241,125
1786771255964,21,31,25,1436,1220,125
1786771257965,31,31,25,1436,1189,125
1786771259477,25,31,25,1436,1164,125
1786771261522,23,31,25,1436,1171,125
1786771263527,30,31,25,1436,1141,125
1786771429872,24,31,25,1436,1412,125
1786771431394,25,31,25,1436,1387,125
1786771433393,22,31,25,1436,1365,125
1786771434941,29,31,25,1436,1336,125
1786771436962,31,31,25,1436,1305,125
1786771438994,22,31,25,1436,1313,125
1786771440503,28,31,25,1436,1285,125
1786771443628,29,31,25,1436,1256,125
1786771445974,32,31,25,1436,1224,125
1786771447486,31,31,25,1436,1193,125
1786771449555,32,31,25,1436,1161,125
1786771451585,28,31,25,1436,1133,125
1786771453111,30,31,25,1436,1153,125
1786771455142,20,31,25,1436,1283,125
1786771457150,29,31,25,1436,1254,125
1786771458651,32,31,25,1436,1222,125
1786771460659,30,31,25,1436,1192,125
1786771462699,21,31,25,1436,1171,125
1786771464703,30,31,25,1436,1171,125
1786771466218,31,31,25,1436,1140,125
1786771468253,27,31,25,1436,1263,125
1786771469766,23,31,25,1436,1290,125
1786771470780,28,31,25,1436,1262,125
1786771471778,27,31,25,1436,1235,125
1786771472818,25,31,25,1436,1210,125
1786771473826,20,31,25,1436,1190,125
1786771474827,23,31,25,1436,1167,125
1786771475340,31,31,25,1436,1136,125
1786771476348,29,31,25,1436,1107,125
1786771477351,26,31,25,1436,1231,125
1786771478364,26,31,25,1436,1255,125
1786771479382,31,31,25,1436,1224,125
1786771480393,26,31,25,1436,1198,125
1786771480890,31,31,25,1436,1167,125
1786771481895,23,31,25,1436,1144,125
1786771482895,25,31,25,1436,1119,125
1786771483899,26,31,25,1436,1193,125
1786771484901,20,31,25,1436,1273,125
1786771485910,21,31,25,1436,1252,125
1786771486922,27,31,25,1436,1225,125
1786771487643,29,31,25,1436,1196,125
1786771488454,25,31,25,1436,1201,125
1786771489458,28,31,25,1436,1173,125
1786771490462,31,31,25,1436,1142,125
1786771491471,24,31,25,1436,1118,125
1786771491979,31,31,25,1436,1137,125
1786771492979,20,31,25,1436,1267,125
1786771493987,31,31,25,1436,1236,125
1786771494987,28,31,25,1436,1208,125
1786771501002,32,31,25,1436,1176,
1786771503008,22,31,25,1436,1154,125
1786771505009,29,31,25,1436,1125,125
1786771507023,24,31,25,1436,1201,125
1786771509046,20,31,25,1436,1281,125
1786771511097,28,31,25,1436,1253,125
1786771512607,29,31,25,1436,1224,125
1786771515116,30,31,25,1436,1224,125
1786771517130,31,31,25,1436,1193,125
1786771518635,30,31,25,1436,1163,125
1786771520642,23,31,25,1436,1140,125
1786771522698,29,31,25,1436,1261,125
1786771524678,24,31,25,1436,1287,125
1786771526680,26,31,25,1436,1261,125
1786771528178,27,31,25,1436,1234,125
1786771530181,20,31,25,1436,1214,125
1786771532182,32,31,25,1436,1182,125
1786771534188,25,31,25,1436,1157,125
1786771535701,28,31,25,1436,1129,125
1786771537694,21,31,25,1436,1208,125
1786771539699,24,31,25,1436,1314,125
1786771541701,29,31,25,1436,1285,125
1786771543203,22,31,25,1436,1263,125
1786771545206,26,31,25,1436,1237,125
1786771547209,24,31,25,1436,1213,125
1786771549215,31,31,25,1436,1182,125
1786771551216,24,31,25,1436,1158,125
1786771552720,25,31,25,1436,1133,125
1786771554723,23,31,25,1436,1260,125
1786771556722,28,31,25,1436,1282,125
1786771558224,27,31,25,1436,1255,125
1786771560227,21,31,25,1436,1234,125
1786771562227,28,31,25,1436,1206,125
1786771564227,28,31,25,1436,1208,125
1786771565730,29,31,25,1436,1179,125
1786771567733,28,31,25,1436,1151,125
1786771569732,28,31,25,1436,1123,125
1786771571740,31,31,25,1436,1192,125
1786771573235,31,31,25,1436,1261,125
1786771575238,28,31,25,1436,1333,125
1786771577240,25,31,25,1436,1308,125
1786771579242,31,31,25,1436,1277,125
1786771609410,24,31,25,1436,1255,
1786771609410,26,31,25,1436,1229,
1786771610780,22,31,25,1436,1207,
1786771612783,33,31,25,1436,1174,
1786771614786,31,31,25,1436,1173,
1786771616787,25,31,25,1436,1148,
1786771618283,25,31,25,1436,1123,
1786771620285,32,31,25,1436,1091,
1786771622289,21,31,25,1436,1070,
1786771661851,22,31,25,1436,1414,125
1786771663849,25,31,25,1436,1389,125
1786771665349,30,31,25,1436,1359,125
1786771667351,29,31,25,1436,1360,125
1786771669352,27,31,25,1436,1333,125
1786771671353,25,31,25,1436,1308,125
1786771672858,29,31,25,1436,1279,125
1786771674859,30,31,25,1436,1249,125
1786771676860,28,31,25,1436,1221,125
1786771678361,25,31,25,1436,1196,125
1786771680362,33,31,25,1436,1163,125
1786771682364,26,31,25,1436,1137,125
1786771683875,26,31,25,1436,1211,125
1786771685872,31,31,25,1436,1280,125
1786771687882,28,31,25,1436,1252,125
1786771689881,26,31,25,1436,1226,125
1786771691378,22,31,25,1436,1234,125
1786771693383,22,31,25,1436,1212,125
1786771695383,31,31,25,1436,1181,125
1786771696896,20,31,25,1436,1161,125
1786771698890,32,31,25,1436,1129,125
1786771700891,24,31,25,1436,1205,125
1786771702391,28,31,25,1436,1277,125
1786771704392,25,31,25,1436,1252,125
1786771706396,28,31,25,1436,1224,125
1786771708397,31,31,25,1436,1193,125
1786771709902,30,31,25,1436,1163,125
1786771711907,22,31,25,1436,1141,125
1786771713909,23,31,25,1436,1218,125
1786771715914,21,31,25,1436,1297,125
1786771726924,21,31,25,1436,1306,125
1786771728421,20,31,25,1436,1286,125
1786771730422,24,31,25,1436,1262,125
1786771731422,25,31,25,1436,1237,125
1786771732424,26,31,25,1436,1211,125
1786771732929,26,31,25,1436,1185,125
1786771733929,26,31,25,1436,1159,125
1786771734928,26,31,25,1436,1133,125
1786771735934,27,31,25,1436,1156,125
1786771736936,31,31,25,1436,1225,125
1786771737929,30,31,25,1436,1245,125
1786771738432,29,31,25,1436,1216,125
1786771739931,21,31,25,1436,1195,125
1786771740431,23,31,25,1436,1172,125
1786771741433,33,31,25,1436,1139,125
1786771742997,29,31,25,1436,1140,125
1786771744041,33,31,25,1436,1157,125
1786771746106,27,31,25,1436,1280,125
1786771746106,27,31,25,1436,1253,125
1786771747604,24,31,25,1436,1229,125
1786771747604,26,31,25,1436,1203,125
1786771749606,22,31,25,1436,1181,125
1786771749607,28,31,25,1436,1153,125
1786771751607,33,31,25,1436,1120,125
1786771751607,29,31,25,1436,1091,125
1786771753611,26,31,25,1436,1215,125
1786771753612,28,31,25,1436,1187,125
1786771755119,24,31,25,1436,1213,125
1786771755119,31,31,25,1436,1182,125
1786771757117,23,31,25,1436,1159,125
1786771757117,32,31,25,1436,1127,125
1786771759120,29,31,25,1436,1198,125
1786771759120,21,31,25,1436,1177,125
1786771760620,28,31,25,1436,1249,125
1786771761119,27,31,25,1436,1222,125
1786771762621,28,31,25,1436,1194,125
1786771762621,30,31,25,1436,1164,125
1786771764625,23,31,25,1436,1141,125
1786771764625,30,31,25,1436,1111,125
1786771766624,22,31,25,1436,1239,125
1786771766624,28,31,25,1436,1211,125
1786771768623,20,31,25,1436,1271,125
1786771768623,25,31,25,1436,1246,125
1786771770127,20,31,25,1436,1226,125
1786771770127,28,31,25,1436,1198,125
1786771772131,28,31,25,1436,1170,125
1786771772131,21,31,25,1436,1149,125
1786771774130,21,31,25,1436,1128,125
1786771774130,28,31,25,1436,1100,125
1786771775630,31,31,25,1436,1169,125
1786771776134,29,31,25,1436,1190,125
1786771777632,28,31,25,1436,1212,125
1786771778137,21,31,25,1436,1191,125
1786771779634,29,31,25,1436,1162,125
1786771779634,20,31,25,1436,1142,125
1786771781636,29,31,25,1436,1263,125
1786771781636,27,31,25,1436,1236,125
1786771783140,32,31,25,1436,1254,125
1786771783640,32,31,25,1436,1222,125
1786771785146,28,31,25,1436,1194,125
1786771785641,21,31,25,1436,1173,125
1786771787146,28,31,25,1436,1145,125
1786771787146,20,31,25,1436,1125,125
1786771788745,28,31,25,1436,1197,125
1786771789254,28,31,25,1436,1219,125
1786771790750,22,31,25,1436,1247,125
1786771790750,21,31,25,1436,1226,125
1786771792751,22,31,25,1436,1234,125
1786771792751,30,31,25,1436,1204,125
1786771794256,31,31,25,1436,1173,125
1786771794753,20,31,25,1436,1153,125
1786771796260,27,31,25,1436,1126,125
1786771796754,33,31,25,1436,1093,125
1786771798263,24,31,25,1436,1219,125
1786771798263,20,31,25,1436,1199,125
1786771799758,64,31,25,1436,1185,125
1786771800265,25,31,25,1436,1160,125
1786771800266,25,31,25,1436,1135,125
1786771801760,60,31,25,1436,1075,125
1786771801760,32,31,25,1436,1043,125
1786771802265,28,31,25,1436,1015,125
1786771803762,44,31,25,1436,971,125
1786771803762,20,31,25,1436,951,125
1786771803762,30,31,25,1436,921,125
1786771805270,62,31,25,1436,859,125
1786771909873,33,31,25,1436,1403,125
1786771911876,21,31,25,1436,1382,125
1786771913877,23,31,25,1436,1359,125
1786771915382,23,31,25,1436,1336,125
1786771917385,24,31,25,1436,1312,125
1786771919393,31,31,25,1436,1311,125
1786771921393,31,31,25,1436,1280,125
1786771922886,22,31,25,1436,1258,125
1786771924890,29,31,25,1436,1229,125
1786771926892,22,31,25,1436,1207,125
1786771928429,22,31,25,1436,1185,125
1786771930426,22,31,25,1436,1163,125
1786771932425,20,31,25,1436,1143,125
1786771934405,24,31,25,1436,1269,125
1786771935906,30,31,25,1436,1289,125
1786771937906,30,31,25,1436,1259,125
1786771939909,21,31,25,1436,1238,125
1786771941413,28,31,25,1436,1210,125
1786771945423,24,31,25,1436,1216,125
1786771947419,22,31,25,1436,1194,125
1786771948918,31,31,25,1436,1163,125
1786771950920,32,31,25,1436,1131,125
1786771952921,28,31,25,1436,1203,125
1786771954429,29,31,25,1436,1274,125
1786771956433,25,31,25,1436,1249,125
1786771958436,28,31,25,1436,1221,125
1786771959933,23,31,25,1436,1198,125
1786771961936,25,31,25,1436,1173,125
1786771963937,29,31,25,1436,1144,125
1786771965461,32,31,25,1436,1162,125
1786771967447,26,31,25,1436,1286,125
1786771969459,24,31,25,1436,1292,125
1786771971451,21,31,25,1436,1271,125
1786771972947,28,31,25,1436,1243,125
1786771974949,22,31,25,1436,1221,125
1786771976954,27,31,25,1436,1194,125
1786771978954,27,31,25,1436,1167,125
1786771980465,20,31,25,1436,1147,125
1786771982466,23,31,25,1436,1274,125
1786772005984,21,31,25,1436,1333,
1786772007496,24,31,25,1436,1309,
1786772009497,21,31,25,1436,1288,
1786772011501,32,31,25,1436,1256,
1786772011501,23,31,25,1436,1233,
1786772013497,24,31,25,1436,1209,
1786772013497,28,31,25,1436,1181,
1786772014995,31,31,25,1436,1150,
1786772015498,22,31,25,1436,1128,
1786772016996,22,31,25,1436,1156,
1786772016996,22,31,25,1436,1134,
1786772018513,28,31,25,1436,1256,
1786772018999,30,31,25,1436,1256,
1786772020518,20,31,25,1436,1236,
1786772021001,25,31,25,1436,1211,
1786772022508,21,31,25,1436,1190,
1786772022508,24,31,25,1436,1166,
1786772023509,58,31,25,1436,1108,
1786772024002,25,31,25,1436,1083,
1786772024520,30,31,25,1436,1053,
1786772025004,39,31,25,1436,1014,
1786772026005,31,31,25,1436,983,
1786772026510,24,31,25,1436,959,
1786772027006,65,31,25,1436,894,
1786772028006,21,31,25,1436,873,
1786772028006,30,31,25,1436,843,
1786772100693,23,31,25,1436,1413,125
1786772102185,21,31,25,1436,1392,125
1786772105730,29,31,25,1436,1363,125
1786772106728,29,31,25,1436,1334,125
1786772107775,27,31,25,1436,1307,125
1786772109192,24,31,25,1436,1283,125
1786772109712,22,31,25,1436,1261,125
1786772117728,26,31,25,1436,1235,125
1786772120205,27,31,25,1436,1208,125
1786772128217,21,31,25,1436,1217,125
1786772130817,26,31,25,1436,1191,125
1786772133321,29,31,25,1436,1162,125
1786772133321,20,31,25,1436,1142,125
1786772135325,29,31,25,1436,1113,125
1786772135824,26,31,25,1436,1087,125
1786772137326,26,31,25,1436,1061,125
1786772137326,33,31,25,1436,1028,125
1786772139328,25,31,25,1436,1003,125
1786772139329,24,31,25,1436,979,125
1786772141832,25,31,25,1436,954,125
1786772141832,33,31,25,1436,921,125
1786773798207,25,42,26,1494,1469,
1786773798743,31,42,26,1494,1438,
1786773817729,28,42,26,1494,1439,
1786773819729,32,42,26,1494,1407,
1786773821727,22,42,26,1494,1385,
1786773823737,21,42,26,1494,1364,
1786773825231,20,42,26,1494,1344,
1786773827230,24,42,26,1494,1349,
1786773829235,21,42,26,1494,1328,
1786773831235,33,42,26,1494,1295,
1786773832737,23,42,26,1494,1272,
1786773834742,28,42,26,1494,1244,
1786773836741,20,42,26,1494,1224,
1786773838744,23,42,26,1494,1201,
1786773840243,33,42,26,1494,1168,
1786773842247,26,42,26,1494,1292,
1786773844824,24,42,26,1494,1318,
1786773846889,32,42,26,1494,1286,
1786773848391,23,42,26,1494,1263,
1786773850392,26,42,26,1494,1237,
1786773852394,29,42,26,1494,1237,
1786773854401,24,42,26,1494,1213,
1786773856402,21,42,26,1494,1192,
1786773857903,20,42,26,1494,1222,
1786773859907,31,42,26,1494,1341,
1786773861907,31,42,26,1494,1310,
1786773863411,27,42,26,1494,1283,
1786773865411,23,42,26,1494,1260,
1786773867413,28,42,26,1494,1232,
